"Date","Temperature","Pressure","WindVelocity","WindDirection","Precipitation"
"11/12/2019 1:00","6.1","924.9","4.8","180.7","0.0"
"11/12/2019 2:00","6.6","924.0","5.8","179.3","0.0"
"11/12/2019 3:00","7.2","923.8","5.2","185.3","0.0"
"11/12/2019 4:00","6.5","923.7","4.3","180.2","0.0"
"11/12/2019 5:00","5.7","924.2","3.0","179.9","0.0"
"11/12/2019 6:00","5.3","924.7","2.4","191.8","0.0"
"11/12/2019 7:00","5.6","924.7","2.2","188.2","0.0"
"11/12/2019 8:00","6.7","924.3","2.1","192.2","0.0"
"11/12/2019 9:00","7.7","923.7","1.8","194.5","0.0"
"11/12/2019 10:00","8.7","923.1","1.4","215.4","0.0"
"11/12/2019 11:00","9.6","921.8","2.3","186.0","0.0"
"11/12/2019 12:00","9.8","920.6","2.8","168.0","0.0"
"11/12/2019 13:00","9.8","920.3","1.4","208.5","0.0"
"11/12/2019 14:00","9.5","920.2","1.4","172.5","0.0"
"11/12/2019 15:00","8.8","920.3","2.3","155.8","0.0"
"11/12/2019 16:00","8.3","919.8","1.6","134.5","0.0"
"11/12/2019 17:00","8.1","919.3","1.4","165.8","1.0"
"11/12/2019 18:00","7.6","919.5","0.8","181.6","2.4"
"11/12/2019 19:00","7.3","918.6","0.8","47.0","1.0"
"11/12/2019 20:00","7.0","918.5","0.8","101.5","0.4"
"11/12/2019 21:00","8.1","917.4","2.1","204.3","0.0"
"11/12/2019 22:00","8.8","916.7","2.4","204.0","0.0"
"11/12/2019 23:00","10.0","916.6","4.2","188.3","0.0"
"11/13/2019 0:00","10.7","916.2","5.4","189.8","0.1"
"11/13/2019 1:00","11.1","915.8","5.4","192.5","0.0"
"11/13/2019 2:00","11.1","915.6","3.3","194.5","0.0"
"11/13/2019 3:00","10.3","915.4","2.6","207.7","0.0"
"11/13/2019 4:00","9.9","915.5","1.9","162.6","0.5"
"11/13/2019 5:00","9.6","915.7","3.1","179.3","1.0"
"11/13/2019 6:00","9.8","915.6","3.4","173.9","0.3"
"11/13/2019 7:00","10.5","914.9","5.6","151.0","0.1"
"11/13/2019 8:00","10.2","915.1","4.7","171.6","0.2"
"11/13/2019 9:00","9.8","915.3","4.6","166.7","0.1"
"11/13/2019 10:00","10.4","914.5","5.5","155.7","0.1"
"11/13/2019 11:00","11.9","913.0","4.9","173.6","0.0"
"11/13/2019 12:00","13.2","911.0","4.1","183.3","0.0"
"11/13/2019 13:00","12.7","910.5","3.9","179.5","0.0"
"11/13/2019 14:00","12.9","911.1","3.8","192.0","0.0"
"11/13/2019 15:00","12.5","911.4","2.9","197.2","0.0"
"11/13/2019 16:00","6.5","913.0","2.0","358.6","0.0"
"11/13/2019 17:00","3.3","915.9","1.0","320.7","0.6"
"11/13/2019 18:00","3.7","916.2","0.9","73.5","0.5"
"11/13/2019 19:00","3.2","916.8","1.1","299.8","0.9"
"11/13/2019 20:00","2.3","917.9","0.6","301.0","1.6"
"11/13/2019 21:00","1.7","919.0","1.1","273.9","1.1"
"11/13/2019 22:00","0.9","920.5","1.6","267.6","0.1"
"11/13/2019 23:00","0.5","921.8","2.0","263.9","0.1"
"11/14/2019 0:00","0.5","922.7","1.3","221.7","0.1"
"11/14/2019 1:00","0.7","923.1","1.4","224.0","0.0"
"11/14/2019 2:00","0.9","923.6","1.3","225.1","0.0"
"11/14/2019 3:00","1.0","923.7","1.1","239.8","0.0"
"11/14/2019 4:00","0.8","924.2","1.3","225.2","0.0"
"11/14/2019 5:00","0.0","925.0","1.7","170.9","0.0"
"11/14/2019 6:00","-0.6","926.2","1.3","157.6","0.0"
"11/14/2019 7:00","-0.4","927.0","0.5","108.2","0.0"
"11/14/2019 8:00","1.2","927.3","1.2","81.1","0.0"
"11/14/2019 9:00","3.2","926.2","0.4","172.4","0.0"
"11/14/2019 10:00","4.0","924.9","0.8","226.4","0.0"
"11/14/2019 11:00","5.5","923.5","0.7","246.3","0.0"
"11/14/2019 12:00","6.8","922.2","1.6","206.7","0.0"
"11/14/2019 13:00","7.2","922.1","1.6","201.5","0.0"
"11/14/2019 14:00","6.0","922.7","1.9","88.5","0.0"
"11/14/2019 15:00","4.5","924.1","2.5","89.3","0.0"
"11/14/2019 16:00","3.7","925.6","2.5","90.0","0.0"
"11/14/2019 17:00","3.1","926.5","2.7","95.6","0.0"
"11/14/2019 18:00","4.8","926.8","1.7","124.2","0.0"
"11/14/2019 19:00","8.4","926.2","3.5","145.0","0.0"
"11/14/2019 20:00","8.7","925.1","2.4","138.8","0.0"
"11/14/2019 21:00","8.5","925.0","2.0","151.6","0.0"
"11/14/2019 22:00","8.3","925.1","2.1","155.2","0.0"
"11/14/2019 23:00","8.3","924.9","1.8","167.3","0.0"
"11/15/2019 0:00","8.7","924.9","2.3","143.3","0.0"
"11/15/2019 1:00","9.5","924.4","2.5","150.5","0.0"
"11/15/2019 2:00","9.3","924.2","1.0","162.9","0.0"
"11/15/2019 3:00","8.3","924.5","1.1","149.7","0.0"
"11/15/2019 4:00","8.0","924.8","1.6","147.6","0.0"
"11/15/2019 5:00","8.9","924.5","3.9","159.6","0.0"
"11/15/2019 6:00","8.9","924.1","3.8","155.3","0.0"
"11/15/2019 7:00","8.9","924.4","3.3","153.6","0.0"
"11/15/2019 8:00","9.7","924.1","4.1","157.5","0.0"
"11/15/2019 9:00","10.8","923.2","3.8","165.7","0.0"
"11/15/2019 10:00","11.3","922.3","3.5","171.6",""
"11/15/2019 11:00","12.3","921.3","3.0","186.9","0.0"
"11/15/2019 12:00","12.2","920.8","3.5","182.2","0.0"
"11/15/2019 13:00","11.5","921.4","2.0","198.3","0.0"
"11/15/2019 14:00","11.2","921.9","2.1","165.5","0.0"
"11/15/2019 15:00","10.3","922.7","1.3","168.3","0.0"
"11/15/2019 16:00","9.4","923.5","1.4","131.5","0.0"
"11/15/2019 17:00","10.0","923.4","3.8","156.8","0.0"
"11/15/2019 18:00","10.0","923.2","3.9","159.0","0.0"
"11/15/2019 19:00","9.9","923.2","3.4","166.5","0.0"
"11/15/2019 20:00","9.7","923.3","3.3","165.0","0.0"
"11/15/2019 21:00","9.5","923.6","3.3","165.4","0.0"
"11/15/2019 22:00","9.2","924.2","3.3","166.0","0.0"
"11/15/2019 23:00","8.3","924.7","1.4","175.9","0.0"
"11/16/2019 0:00","8.6","924.2","2.7","171.4","0.0"
"11/16/2019 1:00","9.5","923.7","4.4","171.4","0.0"
"11/16/2019 2:00","10.0","923.5","3.9","178.6","0.0"
"11/16/2019 3:00","10.4","922.8","3.2","194.0","0.0"
"11/16/2019 4:00","11.0","922.7","4.0","189.7","0.0"
"11/16/2019 5:00","10.9","923.1","3.9","157.3","0.0"
"11/16/2019 6:00","10.9","923.0","4.2","153.4","0.0"
"11/16/2019 7:00","11.1","923.3","4.1","181.6","0.0"
"11/16/2019 8:00","10.6","923.8","6.3","192.5","0.0"
"11/16/2019 9:00","10.2","924.3","5.2","190.7","0.0"
"11/16/2019 10:00","10.6","924.4","4.7","191.4","0.0"
"11/16/2019 11:00","10.9","924.1","4.9","198.4","0.0"
"11/16/2019 12:00","10.8","924.2","4.8","193.9","0.0"
"11/16/2019 13:00","10.9","924.3","4.8","199.5","0.0"
"11/16/2019 14:00","11.1","924.0","4.9","183.8","0.0"
"11/16/2019 15:00","11.0","924.3","4.3","188.5","0.0"
"11/16/2019 16:00","10.7","925.4","4.1","195.5","0.0"
"11/16/2019 17:00","10.2","926.7","2.5","220.7","0.0"
"11/16/2019 18:00","9.5","927.7","1.7","209.9","0.0"
"11/16/2019 19:00","8.9","928.4","2.2","188.8","0.0"
"11/16/2019 20:00","8.9","929.0","3.1","190.6","0.0"
"11/16/2019 21:00","9.1","929.3","2.5","194.4","0.0"
"11/16/2019 22:00","9.2","929.5","1.8","182.2","0.0"
"11/16/2019 23:00","9.6","929.6","2.0","170.8","0.0"
"11/17/2019 0:00","9.6","929.5","2.5","156.3","0.0"
"11/17/2019 1:00","9.7","929.5","2.1","151.6","0.0"
"11/17/2019 2:00","9.9","929.0","1.6","126.3","0.0"
"11/17/2019 3:00","10.0","929.2","2.6","138.9","0.0"
"11/17/2019 4:00","10.1","928.8","2.5","120.3","0.0"
"11/17/2019 5:00","10.3","928.5","1.9","151.6","0.0"
"11/17/2019 6:00","10.6","928.3","3.2","168.3","0.0"
"11/17/2019 7:00","10.7","927.8","3.7","145.3","0.0"
"11/17/2019 8:00","11.8","927.0","6.0","139.8","0.0"
"11/17/2019 9:00","12.1","926.2","5.6","143.1","0.0"
"11/17/2019 10:00","12.5","925.8","5.2","156.8","0.0"
"11/17/2019 11:00","13.6","924.6","4.2","165.9","0.0"
"11/17/2019 12:00","13.8","923.5","3.5","163.3","0.0"
"11/17/2019 13:00","13.1","924.0","3.6","148.3","0.0"
"11/17/2019 14:00","12.7","924.5","3.1","140.6","0.0"
"11/17/2019 15:00","12.2","924.8","3.3","131.4","0.0"
"11/17/2019 16:00","11.9","924.5","5.0","141.8","0.0"
"11/17/2019 17:00","11.9","924.6","5.0","141.0",""
"11/17/2019 18:00","11.7","925.9","2.5","136.0",""
"11/17/2019 19:00","11.6","925.7","3.6","150.2","0.0"
"11/17/2019 20:00","11.6","924.9","3.8","162.1","0.0"
"11/17/2019 21:00","11.5","924.5","4.8","158.4","0.0"
"11/17/2019 22:00","11.3","924.2","4.4","160.6","0.0"
"11/17/2019 23:00","11.0","924.2","3.6","166.8","0.0"
"11/18/2019 0:00","10.5","924.2","3.1","163.6","0.0"
"11/18/2019 1:00","10.2","924.2","3.3","162.2","0.0"
"11/18/2019 2:00","10.4","923.8","3.0","153.8","0.0"
"11/18/2019 3:00","10.5","923.2","4.2","155.3","0.0"
"11/18/2019 4:00","10.5","922.8","4.1","161.8","0.0"
"11/18/2019 5:00","10.5","922.7","3.3","147.4","0.0"
"11/18/2019 6:00","10.7","922.1","4.7","153.1","0.0"
"11/18/2019 7:00","10.9","922.4","3.9","157.7","0.0"
"11/18/2019 8:00","11.2","922.4","4.2","161.6","0.0"
"11/18/2019 9:00","11.6","922.2","3.9","167.1","0.0"
"11/18/2019 10:00","12.1","921.8","2.8","174.3","0.0"
"11/18/2019 11:00","11.8","921.6","2.6","194.5","0.0"
"11/18/2019 12:00","11.9","921.4","2.2","176.3","0.0"
"11/18/2019 13:00","11.1","921.7","2.4","208.1","0.0"
"11/18/2019 14:00","10.6","922.1","3.0","156.6","0.0"
"11/18/2019 15:00","10.0","923.2","3.5","198.7","0.0"
"11/18/2019 16:00","8.8","924.7","4.6","206.7","0.3"
"11/18/2019 17:00","7.2","926.6","3.4","206.0","0.0"
"11/18/2019 18:00","6.9","928.1","3.6","221.1","0.0"
"11/18/2019 19:00","6.6","929.1","3.6","206.9","0.0"
"11/18/2019 20:00","6.0","930.0","3.5","199.8","0.0"
"11/18/2019 21:00","5.6","930.9","3.2","196.9","0.0"
"11/18/2019 22:00","5.3","931.6","2.8","200.9","0.0"
"11/18/2019 23:00","5.0","932.4","3.3","200.5","0.0"
"11/19/2019 0:00","4.9","932.6","3.7","198.2","0.0"
"11/19/2019 1:00","5.3","932.9","4.6","185.2","0.0"
"11/19/2019 2:00","5.8","932.9","4.7","183.0","0.0"
"11/19/2019 3:00","6.3","932.9","4.7","187.8","0.0"
"11/19/2019 4:00","7.0","932.7","5.0","186.1","0.0"
"11/19/2019 5:00","7.3","932.6","4.8","186.6","0.0"
"11/19/2019 6:00","7.3","932.8","5.6","184.4","0.0"
"11/19/2019 7:00","7.3","933.0","4.5","192.8","0.0"
"11/19/2019 8:00","8.1","932.7","6.0","184.7","0.0"
"11/19/2019 9:00","8.7","932.3","4.9","192.5","0.0"
"11/19/2019 10:00","8.6","932.2","4.3","192.7","0.0"
"11/19/2019 11:00","8.9","932.2","3.8","194.9","0.0"
"11/19/2019 12:00","9.4","931.9","2.6","198.0","0.0"
"11/19/2019 13:00","9.8","931.6","1.8","178.0","0.0"
"11/19/2019 14:00","10.0","931.4","2.7","151.8","0.0"
"11/19/2019 15:00","9.6","931.6","2.7","160.4","0.0"
"11/19/2019 16:00","9.5","931.9","3.0","152.4","0.0"
"11/19/2019 17:00","9.4","932.1","3.3","161.4","0.0"
"11/19/2019 18:00","9.3","931.9","3.3","158.7","0.0"
"11/19/2019 19:00","9.2","932.0","3.4","164.9","0.0"
"11/19/2019 20:00","9.0","932.1","3.1","169.8","0.0"
"11/19/2019 21:00","8.9","932.3","2.7","170.8","0.0"
"11/19/2019 22:00","9.0","932.1","3.5","167.2","0.0"
"11/19/2019 23:00","8.9","931.8","3.3","170.9","0.0"
"11/20/2019 0:00","9.0","931.6","4.3","157.0","0.0"
"11/20/2019 1:00","8.9","931.4","4.4","153.8","0.0"
"11/20/2019 2:00","8.8","931.4","2.9","140.7","0.0"
"11/20/2019 3:00","8.8","931.4","3.4","146.8","0.0"
"11/20/2019 4:00","8.5","931.5","2.6","153.3","0.0"
"11/20/2019 5:00","8.4","931.6","1.4","123.1","0.0"
"11/20/2019 6:00","9.0","931.3","1.8","119.5","0.0"
"11/20/2019 7:00","8.9","931.1","2.0","120.3","0.0"
"11/20/2019 8:00","8.9","930.6","1.7","104.3","0.0"
"11/20/2019 9:00","9.8","930.3","1.3","104.9","0.0"
"11/20/2019 10:00","11.8","928.9","1.2","149.4","0.0"
"11/20/2019 11:00","11.3","927.5","2.0","134.3","0.0"
"11/20/2019 12:00","11.3","927.0","1.4","70.5","0.0"
"11/20/2019 13:00","11.6","925.8","1.0","68.0","0.0"
"11/20/2019 14:00","10.6","926.1","1.1","78.1","0.0"
"11/20/2019 15:00","8.5","927.1","1.7","84.7","0.0"
"11/20/2019 16:00","8.5","928.4","1.2","132.8","0.0"
"11/20/2019 17:00","8.4","928.3","1.0","83.6","0.0"
"11/20/2019 18:00","9.0","928.1","1.2","139.0","0.0"
"11/20/2019 19:00","9.3","927.4","0.8","173.7","0.0"
"11/20/2019 20:00","9.2","927.0","0.8","178.7","0.0"
"11/20/2019 21:00","8.8","927.0","1.8","158.4","0.0"
"11/20/2019 22:00","8.1","927.1","2.1","168.8","0.0"
"11/20/2019 23:00","6.9","927.4","0.9","63.8","0.0"
"11/21/2019 0:00","7.1","927.4","0.7","68.0","0.0"
"11/21/2019 1:00","7.6","927.3","1.0","244.5","0.0"
"11/21/2019 2:00","8.2","926.8","2.7","149.8","0.1"
"11/21/2019 3:00","7.9","926.6","2.1","138.6","0.0"
"11/21/2019 4:00","7.9","926.2","2.6","113.2","0.0"
"11/21/2019 5:00","8.3","925.8","3.1","124.0","0.0"
"11/21/2019 6:00","8.0","925.7","2.8","127.6","0.0"
"11/21/2019 7:00","8.4","925.6","3.0","148.7","0.0"
"11/21/2019 8:00","8.2","925.7","3.4","151.8","0.1"
"11/21/2019 9:00","7.2","926.0","3.6","143.8","0.2"
"11/21/2019 10:00","7.0","926.1","2.8","169.3","0.1"
"11/21/2019 11:00","7.9","925.4","3.0","155.5","0.0"
"11/21/2019 12:00","8.2","924.6","3.3","153.6","0.0"
"11/21/2019 13:00","7.5","924.6","3.1","167.3","0.0"
"11/21/2019 14:00","7.1","925.0","2.4","173.3","0.0"
"11/21/2019 15:00","6.9","925.4","2.3","179.7","0.0"
"11/21/2019 16:00","6.8","926.1","2.6","203.3","0.0"
"11/21/2019 17:00","7.0","926.4","2.3","195.0","0.0"
"11/21/2019 18:00","7.3","926.4","3.1","195.4","0.0"
"11/21/2019 19:00","7.7","926.6","3.4","191.3","0.0"
"11/21/2019 20:00","7.9","927.1","1.8","184.3","0.0"
"11/21/2019 21:00","7.9","927.1","2.4","176.0","0.0"
"11/21/2019 22:00","7.4","927.5","0.8","173.1","0.0"
"11/21/2019 23:00","7.6","927.7","2.7","159.1","0.0"
"11/22/2019 0:00","7.6","927.5","1.8","148.5","0.0"
"11/22/2019 1:00","7.0","928.1","0.5","60.1","0.0"
"11/22/2019 2:00","7.7","928.1","1.3","127.4","0.0"
"11/22/2019 3:00","8.0","927.9","1.6","157.7","0.0"
"11/22/2019 4:00","8.0","927.9","1.3","166.0","0.0"
"11/22/2019 5:00","8.0","928.0","1.3","140.4","0.0"
"11/22/2019 6:00","7.8","928.2","2.2","121.1","0.0"
"11/22/2019 7:00","8.0","928.3","3.2","157.7","0.0"
"11/22/2019 8:00","8.3","928.4","3.6","156.7","0.0"
"11/22/2019 9:00","8.7","928.0","3.7","157.1","0.0"
"11/22/2019 10:00","8.5","927.7","3.7","155.4","0.0"
"11/22/2019 11:00","8.4","927.7","3.0","162.4","0.0"
"11/22/2019 12:00","8.5","927.7","2.9","178.8",""
"11/22/2019 13:00","8.8","926.9","2.6","172.7",""
"11/22/2019 14:00","8.5","927.1","2.5","162.5",""
"11/22/2019 15:00","7.9","927.6","2.7","151.3",""
"11/22/2019 16:00","7.0","928.3","2.5","156.6",""
"11/22/2019 17:00","7.1","928.5","4.2","157.3","0.0"
"11/22/2019 18:00","6.8","928.5","4.8","162.0","0.0"
"11/22/2019 19:00","6.5","928.7","4.3","169.8","0.0"
"11/22/2019 20:00","6.5","928.8","4.2","165.6","0.0"
"11/22/2019 21:00","6.4","929.0","3.5","172.0","0.0"
"11/22/2019 22:00","6.1","928.9","3.5","176.7","0.0"
"11/22/2019 23:00","5.8","928.9","3.2","174.1","0.0"
"11/23/2019 0:00","5.9","928.6","4.6","172.0","0.0"
"11/23/2019 1:00","5.6","928.6","3.9","171.6","0.0"
"11/23/2019 2:00","5.6","928.2","4.6","176.0","0.0"
"11/23/2019 3:00","5.6","928.2","3.8","176.1","0.0"
"11/23/2019 4:00","5.3","928.2","3.2","178.3","0.0"
"11/23/2019 5:00","4.9","928.3","2.7","177.2","0.0"
"11/23/2019 6:00","5.2","928.2","3.6","174.3","0.0"
"11/23/2019 7:00","5.5","928.1","2.8","172.1","0.0"
"11/23/2019 8:00","6.1","928.0","3.1","158.0","0.0"
"11/23/2019 9:00","7.7","926.9","3.6","160.2","0.0"
"11/23/2019 10:00","8.1","925.5","3.6","169.4","0.0"
"11/23/2019 11:00","8.6","924.5","3.9","173.4","0.0"
"11/23/2019 12:00","8.8","923.6","3.5","173.7","0.0"
"11/23/2019 13:00","8.4","923.9","3.5","162.4","0.0"
"11/23/2019 14:00","8.6","923.8","3.6","169.3","0.0"
"11/23/2019 15:00","7.1","924.4","3.7","162.6","0.0"
"11/23/2019 16:00","6.2","925.4","4.5","162.7","0.0"
"11/23/2019 17:00","6.1","925.9","5.1","167.8","0.0"
"11/23/2019 18:00","6.2","926.0","5.5","168.8","0.0"
"11/23/2019 19:00","6.3","926.2","5.5","171.1","0.0"
"11/23/2019 20:00","5.9","926.6","5.1","173.5","0.0"
"11/23/2019 21:00","5.6","926.9","4.5","171.1","0.0"
"11/23/2019 22:00","6.1","926.8","4.7","173.2","0.0"
"11/23/2019 23:00","6.0","926.8","3.2","172.6","0.0"
"11/24/2019 0:00","6.0","926.9","3.2","170.8","0.0"
"11/24/2019 1:00","6.4","926.8","3.1","171.0","0.0"
"11/24/2019 2:00","6.5","926.4","2.9","164.3","0.0"
"11/24/2019 3:00","6.0","926.5","2.4","169.9","0.0"
"11/24/2019 4:00","6.9","926.5","2.0","169.3","0.0"
"11/24/2019 5:00","6.5","926.4","2.3","162.8","0.0"
"11/24/2019 6:00","6.8","926.2","4.3","169.6","0.0"
"11/24/2019 7:00","7.7","925.8","5.1","172.1","0.0"
"11/24/2019 8:00","7.6","925.8","4.1","179.0","0.0"
"11/24/2019 9:00","8.4","925.4","3.7","183.1","0.0"
"11/24/2019 10:00","9.3","924.7","4.3","190.4","0.0"
"11/24/2019 11:00","9.8","923.9","3.6","193.8","0.0"
"11/24/2019 12:00","10.6","923.0","3.3","205.6","0.0"
"11/24/2019 13:00","10.6","922.4","3.3","200.8","0.0"
"11/24/2019 14:00","10.2","922.7","2.9","203.3","0.0"
"11/24/2019 15:00","9.0","923.7","1.2","194.0","0.0"
"11/24/2019 16:00","7.1","925.7","1.1","131.8","0.0"
"11/24/2019 17:00","7.1","926.7","2.7","158.8","0.0"
"11/24/2019 18:00","7.3","926.8","2.0","175.5","0.0"
"11/24/2019 19:00","7.2","926.8","1.8","178.7","0.0"
"11/24/2019 20:00","7.1","926.8","1.9","184.1","0.0"
"11/24/2019 21:00","6.3","926.9","1.8","182.0","0.0"
"11/24/2019 22:00","6.3","927.1","2.4","181.0","0.0"
"11/24/2019 23:00","6.3","927.2","2.4","180.8","0.0"
"11/25/2019 0:00","5.9","926.9","2.9","175.1","0.0"
"11/25/2019 1:00","5.1","926.9","2.9","161.4","0.0"
"11/25/2019 2:00","5.1","927.0","0.6","33.0","0.0"
"11/25/2019 3:00","4.7","927.1","1.0","175.6","0.0"
"11/25/2019 4:00","4.3","927.3","1.8","165.8","0.0"
"11/25/2019 5:00","4.6","927.3","2.4","181.7","0.0"
"11/25/2019 6:00","4.8","927.5","2.1","186.7","0.0"
"11/25/2019 7:00","4.6","927.8","1.5","200.3","0.0"
"11/25/2019 8:00","5.5","927.8","2.4","182.3","0.0"
"11/25/2019 9:00","6.8","926.6","2.5","198.0","0.0"
"11/25/2019 10:00","7.7","925.2","3.0","202.6","0.0"
"11/25/2019 11:00","8.3","924.1","3.7","203.8","0.0"
"11/25/2019 12:00","8.3","923.6","3.5","208.7","0.0"
"11/25/2019 13:00","8.5","923.6","3.5","214.1","0.0"
"11/25/2019 14:00","8.7","923.2","2.5","213.6","0.0"
"11/25/2019 15:00","8.0","923.9","1.8","204.4","0.0"
"11/25/2019 16:00","6.8","925.2","1.2","136.1","0.0"
"11/25/2019 17:00","6.4","926.5","0.5","141.5","0.0"
"11/25/2019 18:00","6.1","927.1","1.4","153.3","0.0"
"11/25/2019 19:00","6.1","927.1","1.6","150.8","0.0"
"11/25/2019 20:00","5.8","927.1","1.7","153.1","0.0"
"11/25/2019 21:00","6.3","927.1","1.9","168.1","0.0"
"11/25/2019 22:00","6.3","926.8","1.9","162.4","0.0"
"11/25/2019 23:00","6.6","926.4","2.0","171.9","0.0"
"11/26/2019 0:00","6.5","926.1","2.3","175.8","0.0"
"11/26/2019 1:00","6.5","925.8","2.6","165.5","0.0"
"11/26/2019 2:00","6.1","925.9","1.5","167.1","0.0"
"11/26/2019 3:00","6.0","925.9","1.4","172.2","0.0"
"11/26/2019 4:00","5.3","925.9","0.5","160.0","0.0"
"11/26/2019 5:00","4.1","926.1","2.4","166.6","0.0"
"11/26/2019 6:00","4.2","926.0","2.4","182.8","0.0"
"11/26/2019 7:00","3.9","926.0","2.4","183.8","0.0"
"11/26/2019 8:00","4.2","926.1","3.1","184.2","0.0"
"11/26/2019 9:00","4.5","925.9","3.6","185.5","0.0"
"11/26/2019 10:00","4.9","925.6","3.5","192.8","0.0"
"11/26/2019 11:00","5.5","924.7","3.8","196.3","0.0"
"11/26/2019 12:00","5.4","924.1","3.8","197.3","0.0"
"11/26/2019 13:00","5.2","923.9","3.7","193.6","0.0"
"11/26/2019 14:00","4.9","924.0","3.7","204.4","0.0"
"11/26/2019 15:00","4.4","924.3","3.1","210.3","0.0"
"11/26/2019 16:00","4.2","924.5","3.2","202.4","0.0"
"11/26/2019 17:00","4.3","924.5","3.6","203.4","0.0"
"11/26/2019 18:00","4.5","924.4","3.8","199.5","0.0"
"11/26/2019 19:00","4.3","924.3","3.6","195.6","0.0"
"11/26/2019 20:00","4.3","924.1","4.5","191.9","0.0"
"11/26/2019 21:00","4.4","923.9","4.1","192.4","0.0"
"11/26/2019 22:00","4.3","923.8","3.8","186.3","0.0"
"11/26/2019 23:00","4.6","923.4","4.2","191.5","0.0"
"11/27/2019 0:00","4.5","922.9","4.7","193.7","0.0"
"11/27/2019 1:00","4.5","922.4","4.9","194.8","0.0"
"11/27/2019 2:00","4.6","922.2","4.5","189.9","0.0"
"11/27/2019 3:00","4.8","921.7","4.7","187.7","0.0"
"11/27/2019 4:00","5.1","921.1","4.8","188.5","0.0"
"11/27/2019 5:00","5.1","920.6","5.3","186.7","0.0"
"11/27/2019 6:00","5.1","920.0","4.8","182.2","0.0"
"11/27/2019 7:00","5.3","919.7","4.8","188.2","0.0"
"11/27/2019 8:00","5.4","919.1","5.9","185.5","0.0"
"11/27/2019 9:00","5.8","918.5","5.2","191.2","0.0"
"11/27/2019 10:00","6.8","917.0","5.2","190.1","0.0"
"11/27/2019 11:00","7.7","915.7","5.1","192.9","0.0"
"11/27/2019 12:00","7.4","915.1","5.1","193.9","0.0"
"11/27/2019 13:00","7.1","914.9","4.7","190.3","0.0"
"11/27/2019 14:00","6.8","914.8","4.6","192.8","0.0"
"11/27/2019 15:00","6.8","915.2","5.1","192.5","0.0"
"11/27/2019 16:00","6.3","915.2","4.6","190.4","0.0"
"11/27/2019 17:00","5.9","915.6","4.0","200.8","0.0"
"11/27/2019 18:00","5.4","915.6","4.1","205.5","0.0"
"11/27/2019 19:00","5.0","916.0","3.6","208.1","0.1"
"11/27/2019 20:00","4.7","916.1","4.7","210.8","0.1"
"11/27/2019 21:00","4.6","916.3","4.5","207.6","0.0"
"11/27/2019 22:00","4.4","916.5","4.2","199.8","0.0"
"11/27/2019 23:00","4.4","916.3","3.6","194.6","0.0"
"11/28/2019 0:00","4.5","916.5","3.2","190.0","0.0"
"11/28/2019 1:00","4.5","916.8","2.9","181.1","0.0"
"11/28/2019 2:00","4.5","916.8","3.5","185.6","0.0"
"11/28/2019 3:00","4.6","916.6","3.5","185.6","0.0"
"11/28/2019 4:00","4.6","916.5","2.8","190.3","0.0"
"11/28/2019 5:00","4.7","916.5","3.1","194.2","0.0"
"11/28/2019 6:00","4.7","916.6","3.0","196.5","0.0"
"11/28/2019 7:00","4.8","916.9","3.0","191.2","0.0"
"11/28/2019 8:00","5.0","916.6","2.1","183.1","0.0"
"11/28/2019 9:00","5.5","916.3","2.5","178.0","0.0"
"11/28/2019 10:00","6.2","915.9","2.9","183.7","0.0"
"11/28/2019 11:00","6.7","915.1","2.3","189.0","0.0"
"11/28/2019 12:00","6.6","914.4","3.0","191.5","0.0"
"11/28/2019 13:00","6.5","914.4","3.2","191.2","0.0"
"11/28/2019 14:00","6.4","914.5","3.2","186.1","0.0"
"11/28/2019 15:00","6.0","914.6","3.3","186.5","0.0"
"11/28/2019 16:00","5.8","914.8","2.9","188.3","0.0"
"11/28/2019 17:00","5.7","914.8","3.6","198.9","0.0"
"11/28/2019 18:00","5.5","914.8","4.0","204.0","0.0"
"11/28/2019 19:00","5.4","915.0","3.8","205.5","0.0"
"11/28/2019 20:00","5.6","915.0","3.9","199.9","0.0"
"11/28/2019 21:00","5.7","915.1","3.8","206.7","0.0"
"11/28/2019 22:00","5.5","915.3","3.8","205.9","0.0"
"11/28/2019 23:00","5.3","915.4","3.4","199.5","0.0"
"11/29/2019 0:00","5.2","915.3","3.4","195.5","0.0"
"11/29/2019 1:00","5.2","915.4","3.1","191.0","0.0"
"11/29/2019 2:00","5.1","915.5","2.9","186.7","0.0"
"11/29/2019 3:00","5.0","915.2","3.4","200.0","0.0"
"11/29/2019 4:00","4.8","915.2","3.6","210.4","0.0"
"11/29/2019 5:00","4.7","915.4","3.8","207.1","0.0"
"11/29/2019 6:00","4.2","915.8","3.9","206.4","0.0"
"11/29/2019 7:00","3.6","916.5","3.9","207.5","0.6"
"11/29/2019 8:00","3.5","916.9","3.3","199.9","1.3"
"11/29/2019 9:00","3.4","917.2","3.1","197.5","1.6"
"11/29/2019 10:00","3.6","917.5","2.8","195.9","1.6"
"11/29/2019 11:00","3.8","917.5","3.0","202.8","2.1"
"11/29/2019 12:00","4.0","917.5","2.8","215.0","1.8"
"11/29/2019 13:00","4.1","917.6","3.6","232.8","0.8"
"11/29/2019 14:00","4.0","917.9","2.7","228.6","1.1"
"11/29/2019 15:00","4.0","918.4","2.8","223.2","0.8"
